
2011-07-27 09:01:23 375 PipeBiz RealPipeProcess realPipe: A client 接入

2011-07-27 09:01:23 375 PipeBiz RealPipeProcess RealPipe1Process 线程退出！

2011-07-27 09:01:23 406 PipeBiz RealPipeProcess realPipe: B client 接入

2011-07-27 09:01:23 406 PipeBiz RealPipeProcess RealPipe1Process 线程退出！

2011-07-27 09:01:23 421 PipeBiz RealPipeProcess realPipe: C client 接入

2011-07-27 09:01:23 421 PipeBiz RealPipeProcess RealPipe1Process 线程退出！

2011-07-27 09:01:23 437 PipeBiz RealPipeProcess realPipe: D client 接入

2011-07-27 09:01:23 437 PipeBiz RealPipeProcess RealPipe1Process 线程退出！

2011-07-27 09:01:23 437 PipeBiz HisPipeProcess hisPipe client 接入
2011-07-27 09:08:11 703 ChromatoFrm AutoChromatoThread Sleep 2184.375 ms 

2011-07-27 09:08:13 890 ChromatoFrm AutoChromatoThread Sleep 2196.875 ms 

2011-07-27 09:08:16 093 ChromatoFrm AutoChromatoThread Sleep 2193.75 ms 

2011-07-27 09:08:18 296 ChromatoFrm AutoChromatoThread Sleep 2190.625 ms 

2011-07-27 09:08:20 500 ChromatoFrm AutoChromatoThread Sleep 2187.5 ms 

2011-07-27 09:08:22 703 ChromatoFrm AutoChromatoThread Sleep 2184.375 ms 

2011-07-27 09:08:24 890 ChromatoFrm AutoChromatoThread Sleep 2196.875 ms 

2011-07-27 09:08:27 093 ChromatoFrm AutoChromatoThread Sleep 2193.75 ms 

2011-07-27 09:08:29 296 ChromatoFrm AutoChromatoThread Sleep 2190.625 ms 

2011-07-27 09:08:31 500 ChromatoFrm AutoChromatoThread Sleep 2187.5 ms 

2011-07-27 09:08:33 703 ChromatoFrm AutoChromatoThread Sleep 2184.375 ms 

2011-07-27 09:08:35 890 ChromatoFrm AutoChromatoThread Sleep 2196.875 ms 

2011-07-27 09:08:38 093 ChromatoFrm AutoChromatoThread Sleep 2193.75 ms 

2011-07-27 09:08:40 296 ChromatoFrm AutoChromatoThread Sleep 2190.625 ms 

2011-07-27 09:08:42 500 ChromatoFrm AutoChromatoThread Sleep 2187.5 ms 

2011-07-27 09:08:44 703 ChromatoFrm AutoChromatoThread Sleep 2184.375 ms 

2011-07-27 09:08:46 890 ChromatoFrm AutoChromatoThread Sleep 2196.875 ms 

2011-07-27 09:08:49 093 ChromatoFrm AutoChromatoThread Sleep 2193.75 ms 

2011-07-27 09:08:51 296 ChromatoFrm AutoChromatoThread Sleep 2190.625 ms 

2011-07-27 09:08:53 500 ChromatoFrm AutoChromatoThread Sleep 2187.5 ms 

2011-07-27 09:08:55 703 ChromatoFrm AutoChromatoThread Sleep 2184.375 ms 

2011-07-27 09:08:57 890 ChromatoFrm AutoChromatoThread Sleep 2196.875 ms 

2011-07-27 09:09:00 093 ChromatoFrm AutoChromatoThread Sleep 2193.75 ms 

2011-07-27 09:09:02 296 ChromatoFrm AutoChromatoThread Sleep 2190.625 ms 

2011-07-27 09:09:04 500 ChromatoFrm AutoChromatoThread Sleep 2187.5 ms 

2011-07-27 09:09:06 703 ChromatoFrm AutoChromatoThread Sleep 2184.375 ms 

2011-07-27 09:09:08 890 ChromatoFrm AutoChromatoThread Sleep 2196.875 ms 

2011-07-27 09:09:11 093 ChromatoFrm AutoChromatoThread Sleep 2193.75 ms 

2011-07-27 09:09:13 296 ChromatoFrm AutoChromatoThread Sleep 2190.625 ms 

2011-07-27 09:09:15 500 ChromatoFrm AutoChromatoThread Sleep 2187.5 ms 

2011-07-27 09:09:17 703 ChromatoFrm AutoChromatoThread Sleep 2184.375 ms 

2011-07-27 09:09:20 015 ChromatoFrm AutoChromatoThread Sleep 2071.875 ms 

2011-07-27 09:09:20 171 CommPort Close serial port closed

2011-07-27 09:09:20 734 CommPort DataProcessGasBoardThread Sleep 200 ms 

2011-07-27 09:09:21 078 CommPort DataProcessGasBoardThread Sleep 56.25 ms 

2011-07-27 09:09:21 312 CommPort DataProcessGasBoardThread Sleep 21.875 ms 

2011-07-27 09:09:21 343 CommPort DataProcessGasBoardThread Sleep 190.625 ms 

2011-07-27 09:09:21 562 CommPort DataProcessGasBoardThread Sleep 171.875 ms 

2011-07-27 09:09:21 906 CommPort DataProcessGasBoardThread Sleep 28.125 ms 

2011-07-27 09:09:21 953 CommPort DataProcessGasBoardThread Sleep 181.25 ms 

2011-07-27 09:09:22 093 ChromatoFrm AutoChromatoThread Sleep 2193.75 ms 

2011-07-27 09:09:22 156 CommPort DataProcessGasBoardThread Sleep 178.125 ms 

2011-07-27 09:09:22 359 CommPort DataProcessGasBoardThread Sleep 175 ms 

2011-07-27 09:09:22 562 CommPort DataProcessGasBoardThread Sleep 171.875 ms 

2011-07-27 09:09:22 765 CommPort DataProcessGasBoardThread Sleep 168.75 ms 

2011-07-27 09:09:22 968 CommPort DataProcessGasBoardThread Sleep 165.625 ms 

2011-07-27 09:09:23 171 CommPort DataProcessGasBoardThread Sleep 162.5 ms 

2011-07-27 09:09:23 359 CommPort DataProcessGasBoardThread Sleep 175 ms 

2011-07-27 09:09:23 562 CommPort DataProcessGasBoardThread Sleep 171.875 ms 

2011-07-27 09:09:23 765 CommPort DataProcessGasBoardThread Sleep 168.75 ms 

2011-07-27 09:09:23 968 CommPort DataProcessGasBoardThread Sleep 165.625 ms 

2011-07-27 09:09:24 156 CommPort DataProcessGasBoardThread Sleep 178.125 ms 

2011-07-27 09:09:24 296 ChromatoFrm AutoChromatoThread Sleep 2190.625 ms 

2011-07-27 09:09:24 375 CommPort DataProcessGasBoardThread Sleep 159.375 ms 

2011-07-27 09:09:24 578 CommPort DataProcessGasBoardThread Sleep 156.25 ms 

2011-07-27 09:09:24 796 CommPort DataProcessGasBoardThread Sleep 137.5 ms 

2011-07-27 09:09:24 984 CommPort DataProcessGasBoardThread Sleep 165.625 ms 

2011-07-27 09:09:25 187 CommPort DataProcessGasBoardThread Sleep 146.875 ms 

2011-07-27 09:09:25 406 CommPort DataProcessGasBoardThread Sleep 128.125 ms 

2011-07-27 09:09:25 578 CommPort DataProcessGasBoardThread Sleep 156.25 ms 

